Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24297	Pattern: Bracers of Havok	58342832	2	5834.2833	5834.2833	6904.92	632.74	6390.63	359.78	-0.0158	4.07	0.07	0.0172
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24298	Pattern: Blackstrike Bracers	949990500	2	94999.05	94999.05	99999	37806.2	122474.21	31630.27	0.1178	0.86	0.07	0.0814
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24299	Pattern: Cloak of the Black Void	0	0	0	0	20948.13	5627.53	18025.36	3688.01	-0.0347	1.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24300	Pattern: Cloak of Eternity	0	0	0	0	12446	4075.75	15839.49	3898.94	0.0334	2	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24301	Pattern: White Remedy Cape	179074535	1	17907.4535	17907.4535	17907.45	2091.47	18974.07	831.87	0.0208	5.71	0.07	0.0123
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24302	Pattern: Unyielding Girdle	0	0	0	0	19999	25421.56	11506.34	14461.29	-0.1246	3.14	0.5	0.1592
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24303	Pattern: Girdle of Ruination	449121373	1	44912.1373	44912.1373	46197.23	24055.91	29220.68	11346.74	-0.0787	1.79	0.71	0.3966
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24304	Pattern: Black Belt of Knowledge	857279998	2	85727.9998	85727.9998	78134.42	9362.43	86748.21	5990.42	0.0226	2.29	0.14	0.0611
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24306	Pattern: Vengeance Wrap	449999999	2	44999.9999	44999.9999	39111.66	6965.35	48013.09	3690.89	0.0396	2.43	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24316	Pattern: Spellcloth	46479855	4	4647.9855	4647.9855	4706.67	91.76	4580.3	67.09	-0.0025	6.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24401	Unidentified Plant Parts	5000	19	0.5	0.5	0.77	0.41	0.8	0.41	0.0204	173.36	19.86	0.1146
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24449	Fertile Spores	0	0	0	0	3.17	4.63	3.54	4.28	-0.043	7.07	0.86	0.1216
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24476	Jaggal Clam	37098	18	3.7098	3.7097	4.13	0.42	3.45	0.09	-0.0249	44.57	0.36	0.0081
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24477	Jaggal Clam Meat	3094	314	0.3094	0.3094	0.4	0.17	0.3	0.15	-0.0019	286.21	16	0.0559
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24478	Jaggal Pearl	6065	36	0.6065	0.15	0.94	0.27	0.5	0.07	-0.0683	49.57	0.57	0.0115
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24479	Shadow Pearl	188881	22	18.8881	18.888	19.79	0.58	19.08	0.48	-0.0038	9.36	0.07	0.0075
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24508	Elemental Fragment	0	0	0	0	0.24	47.6	0.18	36.72	-0.4261	2.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24511	Primordial Essence	0	0	0	0	0.26	95.28	0.2	73.51	-0.4272	3	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24575	Outlander's Girdle	4114673	1	411.4673	411.4673	406.21	7.35	402.43	7.38	-0.0013	1.29	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24580	Loosely Threaded Hat	0	0	0	0	200	0	200	0	0	0.43	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24582	Outlander's Boots	1110500	2	111.05	111.05	304.24	111.57	203.86	104.2	-0.0421	2.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24583	Outlander's Tunic	2274785	2	227.4785	227.4785	122.52	76.46	98.71	65.34	-0.0508	2.36	0.07	0.0297
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24584	Outlander's Gloves	8780926	1	878.0926	878.0926	163.51	216.23	468.29	163.09	0.1494	3.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24585	Outlander's Facewrap	14000628	6	1400.0629	1400.0629	1400.06	550.31	1022.01	352.6	-0.0543	8.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24586	Outlander's Leggings	2149552	4	214.9552	214.9552	721.87	165.64	469.48	114.9	-0.042	2.5	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24587	Outlander's Pauldrons	2512960	2	251.296	251.296	243.1	76.14	295.1	39.81	0.0647	3.86	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24588	Outlander's Bracers	1422408	2	142.2408	142.2408	144.12	99.48	96.83	74.32	-0.0806	3.07	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24589	Fireheart Girdle	1236574	1	123.6574	123.6574	85.14	45.29	86.61	39.39	-0.0268	1.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24590	Fireheart Boots	3043061	1	304.3061	304.3061	184.29	91.77	289.07	63.32	0.1019	1.64	0.07	0.0427
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24591	Fireheart Chestpiece	1406474	2	140.6474	140.6474	287.66	191.55	273.32	163.95	0.0609	2.57	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24592	Fireheart Gloves	1822750	2	182.275	182.275	340.26	2.42	341.93	1.55	0.0012	1.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24593	Fireheart Skullcap	3658376	1	365.8376	365.8376	365.61	10.33	350.67	7.54	-0.0049	5.29	0.07	0.0132
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24594	Fireheart Leggings	558835	5	55.8835	55.8835	190.16	23.76	174.9	20.85	-0.0024	5.29	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24595	Fireheart Shoulderpads	0	0	0	0	85.51	52.72	188.81	36.03	0.0898	0.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24596	Fireheart Bracers	0	0	0	0	280.98	146.14	280.85	137.24	0.0341	2.07	0.07	0.0338
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24597	Starfire Sash	619584	3	61.9584	61.9584	358.31	150.32	284.19	132.39	0.0018	3.14	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24598	Starfire Sandals	1440535	1	144.0535	144.0535	144.05	83.45	74.09	78.08	-0.0456	2.21	0.07	0.0317
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24599	Starfire Vest	3628442	3	362.8442	362.8442	362.84	73.89	433.7	35.22	0.041	1.14	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24600	Starfire Gloves	1771964	2	177.1964	177.1964	98.49	72.5	77.75	75.54	-0.026	1.36	0.07	0.0515
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24601	Starfire Circlet	106900	1	10.69	10.69	243.89	172.91	8.02	30.69	-0.1467	0.43	0.07	0.1628
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24602	Starfire Trousers	4626137	2	462.6137	462.6137	462.61	222.64	358.3	203.92	-0.0006	1.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24603	Starfire Mantle	3038512	2	303.8513	303.8513	277.88	32.51	245.06	27.74	-0.0095	2.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24604	Starfire Wristwraps	356162	1	35.6162	35.6162	35.62	12.96	32.58	12.32	0.0094	1.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24605	Laughing Skull Waistguard	1796063	2	179.6063	179.6063	165.2	78.89	117.17	71.57	-0.0122	2.57	0.21	0.0817
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24606	Laughing Skull Boots	4006072	3	400.6072	400.6072	192.15	290.18	557.74	238.23	0.1485	1.86	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24607	Laughing Skull Tunic	2716167	2	271.6167	271.6167	400.82	193.63	412.57	201.28	0.0356	0.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24608	Laughing Skull Gloves	1013959	1	101.3959	101.3959	103.34	19.88	119.69	18.96	0.0185	2.07	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24609	Laughing Skull Cap	2197555	3	219.7555	219.7555	295.72	110.91	93.75	45.13	-0.0878	3.5	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24610	Laughing Skull Pants	7455886	3	745.5886	745.5886	356.67	153.74	501.22	141.78	0.0468	4	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24611	Laughing Skull Shoulderpads	0	0	0	0	54.28	217.55	233.72	201.84	0.088	1	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24612	Laughing Skull Bracelets	0	0	0	0	112.05	0	112.05	0	0	0.43	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24613	Vindicator Belt	0	0	0	0	223.08	214.3	166.97	222.34	-0.0514	0.93	0.07	0.0753
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24614	Vindicator Boots	1873252	2	187.3252	187.3252	183.73	24.28	165.19	15.6	-0.0226	1.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24615	Vindicator Tunic	11619600	2	1161.96	1161.96	888.42	372.38	700.32	327.6	0.001	5.64	0.14	0.0248
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24616	Vindicator Gloves	0	0	0	0	356.29	28.11	365.18	5.05	0.0149	0.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24617	Vindicator Cap	1949995	2	194.9995	194.9995	195	80.61	137.3	71.8	-0.017	5.07	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24618	Vindicator Pants	1792211	1	179.2211	179.2211	165.01	45.69	193.79	42.21	0.0325	1.86	0.07	0.0376
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24619	Vindicator Shoulderpads	0	0	0	0	421.77	312.12	285.6	325.66	-0.0258	0.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24620	Vindicator Bracers	2083303	1	208.3303	208.3303	159.53	75.24	202.03	68.28	0.0668	1.57	0.07	0.0446
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24621	Slavehandler Belt	5044364	1	504.4364	504.4364	196.91	178.38	123.24	184.4	-0.0574	0.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24622	Slavehandler Footpads	0	0	0	0	100.08	218.11	7.5	185.76	-0.1494	2.14	0.14	0.0654
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24623	Slavehandler Jerkin	4511900	4	451.19	451.19	325.69	222.7	13.12	137.84	-0.1476	3.57	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24624	Slavehandler Handwraps	0	0	0	0	60.3	0	60.3	0	0	0.21	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24625	Slavehandler Cap	2489999	1	248.9999	248.9999	50	146.5	56.34	138.63	-0.0654	3	0.07	0.0233
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24626	Slavehandler Pants	7812410	1	781.241	781.241	415.84	358.44	399.41	361.02	-0.027	2.5	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24627	Slavehandler Amice	0	0	0	0	250.8	159.94	181.25	160.08	-0.018	2.14	0.14	0.0654
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24628	Slavehandler Wristguards	0	0	0	0	261.85	138.24	129.1	130.39	-0.0608	1.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24629	Feralfen Sash	1302013	4	130.2013	130.2013	111.47	39.08	137.26	22.02	0.0715	7.07	0.14	0.0198
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24630	Feralfen Sandals	1691166	4	169.1166	169.1166	207.31	8.59	201.78	8.24	-0.0018	3.86	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24631	Feralfen Jerkin	1564682	1	156.4682	156.4682	153.4	1.33	155.1	0.57	0.0019	2	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24632	Feralfen Hand	1724843	3	172.4843	172.4843	220.5	106.23	114.62	96.54	-0.062	5.93	0.07	0.0118
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24633	Feralfen Hood	290000	3	29	29	258.78	25.64	254.74	25.71	-0.0049	4.21	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24634	Feralfen Pants	191297	1	19.1297	19.1297	17.23	5.09	10.13	3.44	-0.057	1.71	0.07	0.0409
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24635	Feralfen Amice	220193	2	22.0193	22.0193	25	14.52	19.69	13.62	-0.045	4.07	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24636	Feralfen Cuffs	1386554	2	138.6554	138.6554	137.57	12.98	127.85	12.46	-0.0092	1.57	0.07	0.0446
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24637	Mistyreed Belt	0	0	0	0	261.39	221.44	354.26	234.14	0.0257	1.64	0.21	0.128
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24638	Mistyreed Boots	0	0	0	0	350.64	317.56	217.19	312.44	-0.0709	1.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24639	Mistyreed Tunic	11879846	1	1187.9846	1187.9846	761.8	437.75	726.74	456.13	-0.0089	2.71	0.07	0.0258
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24640	Mistyreed Gloves	3183100	2	318.31	318.31	284.48	107.59	389.19	84.35	0.0679	3.29	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24641	Mistyreed Hood	80000	1	8	8	334.18	133.63	140.87	97.93	-0.0721	1.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24642	Mistyreed Pants	4137358	2	413.7358	413.7358	813.08	470.81	237.81	390.4	-0.0902	2.07	0.14	0.0676
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24643	Mistyreed Shoulderpads	1099999	1	109.9999	109.9999	200	54.71	153.09	51.23	-0.0234	3.07	0.14	0.0456
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24644	Mistyreed Bracers	6150068	3	615.0068	615.0068	180	173.79	476.16	96.48	0.1131	4.86	0.07	0.0144
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24645	Astralaan Belt	2266599	1	226.6599	226.6599	238.14	25.36	215.65	14.39	-0.0189	3.43	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24646	Astralaan Boots	506391	1	50.6391	50.6391	66.26	20.93	29.98	11.86	-0.086	0.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24647	Astralaan Robe	22674699	1	2267.47	2267.47	887.91	381.74	956.22	390.42	0.019	5.5	0.14	0.0255
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24648	Astralaan Gloves	1553523	7	155.3524	152.2727	148.2	37.34	170	23.43	0.0448	8.07	0.14	0.0173
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24649	Astralaan Headdress	1591472	1	159.1472	159.1472	174.1	13.32	155.3	4.38	-0.0177	2	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24650	Astralaan Pants	0	0	0	0	1393.51	680.7	1892.17	645.88	0.0528	4	0.07	0.0175
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24651	Astralaan Shoulderpads	4680262	1	468.0262	468.0262	33.06	19.94	15.94	18.84	-0.0617	3.43	0.07	0.0204
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24652	Astralaan Bracer	2712090	2	271.2091	271.2091	280.39	16.74	263.45	15.13	-0.0073	3.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24653	Consortium Sash	2026168	3	202.6168	202.6168	136.04	64.5	117.52	65.86	-0.0233	4.29	0.07	0.0163
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24654	Consortium Boot	4619666	1	461.9666	461.9666	162.73	85.59	220.8	78.68	0.0866	2.21	0.07	0.0317
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24655	Consortium Robe	4852366	5	485.2366	485.2366	68.79	125.28	14.04	80.21	-0.1482	6.29	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24656	Consortium Gloves	6939348	2	693.9348	693.9348	326.09	109.41	532.39	32.58	0.0753	3.29	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24657	Consortium Hood	660000	4	66	66	145.35	58.98	88.18	18.96	-0.0735	6.07	0.07	0.0115
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24658	Consortium Pants	1292553	4	129.2553	129.2553	138	13.52	126.17	5.16	-0.0184	3.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24659	Consortium Mantle	3499999	1	349.9999	349.9999	341	50.55	276	37.36	-0.0169	4.57	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24660	Consortium Bracer	0	0	0	0	152.06	39.19	212.71	27.06	0.031	1.86	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24661	Shadow Council Chain	568429	4	56.8429	56.8429	47.5	10.04	31.87	6.58	-0.0423	4.07	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24662	Shadow Council Boots	578531	2	57.8531	57.8531	63.57	34.27	72.55	32.91	-0.0076	2.29	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24663	Shadow Council Tunic	1049998	6	104.9998	104.9998	150	52.21	78.75	21.01	-0.0761	5	0.07	0.014
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24664	Shadow Council Gloves	329195	2	32.9195	32.9195	24.09	2.36	24.63	2.32	0.0064	4.71	0.07	0.0149
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24665	Shadow Council Cowl	0	0	0	0	70.48	42.63	32.59	40.07	-0.0678	2.79	0.21	0.0753
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24666	Shadow Council Pants	399000	2	39.9	39.9	38.1	16.73	35.33	16.83	-0.0201	3.71	0.21	0.0566
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24667	Shadow Council Mantle	1189498	2	118.9498	118.9498	97	17.07	113.09	15.76	0.0194	4.29	0.14	0.0326
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24668	Shadow Council Bracer	1046858	1	104.6858	104.6858	75	15.51	55.47	12.6	-0.0283	6.71	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24669	Eldr'naan Belt	689453	2	68.9453	68.9453	79.35	61.56	118.57	58.31	0.0882	3.14	0.07	0.0223
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24670	Eldr'naan Boots	696396	5	69.6396	69.6396	42.98	15.54	30.58	14.93	-0.0351	8.5	0.14	0.0165
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24671	Eldr'naan Jerkin	364777	6	36.4777	36.4777	48.03	25.1	50.33	26.06	0.012	8.5	0.07	0.0082
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24672	Eldr'naan Gloves	1149207	3	114.9207	114.9207	47.93	22.6	78.6	12.82	0.107	5.86	0.14	0.0239
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24673	Eldr'naan Hood	904619	2	90.4619	90.4619	101.87	24.48	105.41	18.94	0.0267	4.64	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24674	Eldr'naan Pants	145853	3	14.5853	14.5853	12.3	1.5	10.86	1.37	-0.0147	6.93	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24675	Eldr'naan Shoulderpads	717022	5	71.7022	71.7022	33.71	12.69	38.47	11.47	0.0418	6.21	0.14	0.0225
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24676	Eldr'naan Bracelets	1518068	1	151.8068	151.8068	70.16	32.79	119.65	15.29	0.1115	4.79	0.14	0.0292
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24677	Archmage Belt	315000	3	31.5	31.5	31.5	1.98	32.86	0.83	0.0117	8.93	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24678	Archmage Slippers	1096380	2	109.638	109.638	48.05	13.57	34.65	11.2	-0.0426	10.86	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24679	Archmage Robe	577689	3	57.7689	57.7689	52.99	13.23	65.89	6.11	0.056	5.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24680	Archmage Gloves	666404	3	66.6404	66.6404	56.79	17.88	42.23	15.44	-0.016	4.86	0.07	0.0144
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24681	Archmage Headpiece	416000	4	41.6	41.6	41.73	12.4	50.11	5.25	0.0638	5.79	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24682	Archmage Pants	80000	4	8	8	22.46	8.13	19.2	7.22	0.0064	8.43	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24683	Archmage Mantle	252185	1	25.2186	25.2186	25.34	2.37	26.83	1.94	0.013	3.43	0.07	0.0204
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24684	Archmage Bracelets	0	0	0	0	29.05	5.81	18.94	3.13	-0.041	6.14	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24685	Elementalist Belt	760318	3	76.0318	76.0318	16.92	28.14	64.66	16.27	0.185	2.57	0.07	0.0272
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24686	Elementalist Boots	1151731	1	115.1731	115.1731	84	664.79	7.5	519.25	-0.1893	5.07	0.07	0.0138
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24687	Elementalist Tunic	887906	3	88.7906	88.7906	91.76	11.6	84.08	11.19	-0.0124	2	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24688	Elementalist Gloves	571993	3	57.1993	57.1993	60.22	23.14	63.18	23.52	0.0169	4.36	0.14	0.0321
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24689	Elementalist Skullcap	633913	2	63.3913	63.3913	75.91	20.56	85.18	17.62	0.034	5.43	0.21	0.0387
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24690	Elementalist Leggings	100000	2	10	10	28.57	13.85	26.84	14.43	-0.0057	7.07	0.14	0.0198
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24691	Elementalist Mantle	850637	2	85.0638	85.0638	80.39	24.71	54.26	21.65	-0.0339	3.21	0.07	0.0218
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24692	Elementalist Bracelets	190000	3	19	19	35.74	9.89	19.99	6.42	-0.0555	8.57	0.07	0.0082
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24693	Bonechewer Pelt-Girdle	0	0	0	0	1600.01	637.39	2093.11	596.06	0.0201	2.36	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24694	Bonechewer Shredboots	116734571	3	11673.4571	11673.4571	12471.31	4260.8	8651.85	3892.99	-0.0293	1.71	0.07	0.0409
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24695	Bonechewer Chestpiece	8000000	4	800	800	1918.22	493.58	1012.58	206.47	-0.055	5.14	0.07	0.0136
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24696	Bonechewer Spikegloves	23521219	3	2352.1219	2352.1219	1335.32	492.72	2201.98	259.73	0.0618	2.79	0.07	0.0251
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24697	Bonechewer Skincloak	20699308	2	2069.9308	2069.9308	1500.2	217.45	1296.82	180.67	-0.0088	3.21	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24698	Bonechewer Ripleggings	4572154	1	457.2154	457.2154	928.14	0	928.14	0	0	0.21	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24700	Bonechewer Bands	3242411	1	324.2411	324.2411	397.71	521.99	1037.53	433.79	0.1163	1.86	0	0
US - Khaz'goroth / Alliance	05/11/2018 02:08:05	05/11/2018	N/A	24701	Haal'eshi Cord	3891299	3	389.1299	389.1299	264.87	65.7	386.54	28.37	0.0484	4.21	0	0
